snapshot,run,cost,path,mean,std,time,algorithm,lsd_link_load,mean_network_delay,route_delay,route_load
9,1,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.005604982376098633,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,2,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0005655288696289062,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,3,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0004069805145263672,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,4,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0004146099090576172,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,5,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.00038433074951171875,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,6,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0003795623779296875,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,7,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0003788471221923828,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,8,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.00036644935607910156,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,9,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.00040030479431152344,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,10,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0004322528839111328,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,11,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0003616809844970703,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,12,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0003769397735595703,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,13,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.000370025634765625,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,14,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.00040912628173828125,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,15,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0010352134704589844,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,16,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0004987716674804688,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,17,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0004134178161621094,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,18,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0004439353942871094,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,19,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0003612041473388672,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,20,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.00035572052001953125,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,21,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0003573894500732422,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,22,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.00039577484130859375,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,23,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0005078315734863281,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,24,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0004227161407470703,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,25,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0004856586456298828,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,26,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0003921985626220703,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,27,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0004754066467285156,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,28,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.00036907196044921875,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,29,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0003535747528076172,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
9,30,0.04355308151245117,15 -> 14 -> 13 -> 8 -> 9 -> 10 -> 3 -> 2 -> 1,0.04355308151245117,0.0,0.0003552436828613281,Dijkstra_Delay,1.6553500920722327e-05,0.006815976426408098,0.04355308151245117,0.00023040000000000002
